t (s),Actual,Predicted_RF,Predicted_DT,Absolute Error RF,Absolute Error DT,Squared Error RF,Squared Error DT,SST,,,52.84811719
10471,52.969161,52.97347161,52.97332294,0.004310613,0.004161938,1.85814E-05,1.73217E-05,0.014651604,,,
10472,52.976198,52.97341517,52.97325988,0.002782827,0.002938121,7.74413E-06,8.63256E-06,0.016404694,,,
10473,52.976198,52.97345627,52.97330373,0.002741727,0.002894269,7.51707E-06,8.37679E-06,0.016404694,,,
10474,52.976051,52.97353455,52.97334629,0.00251645,0.002704706,6.33252E-06,7.31543E-06,0.01636706,,,
10475,52.976051,52.9736097,52.97338549,0.002441296,0.002665507,5.95993E-06,7.10493E-06,0.01636706,,,
10476,52.969845,52.97367105,52.97342357,0.003826046,0.003578571,1.46386E-05,1.28062E-05,0.01481766,,,
10477,52.969845,52.97363252,52.97337317,0.003787523,0.003528169,1.43453E-05,1.2448E-05,0.01481766,,,
10478,52.959397,52.97355997,52.97332417,0.014162965,0.013927167,0.00020059,0.000193966,0.012383196,,,
10479,52.959397,52.97336613,52.97313338,0.013969128,0.013736384,0.000195137,0.000188688,0.012383196,,,
10480,52.947461,52.9730651,52.97294776,0.025604103,0.025486757,0.00065557,0.000649575,0.009869193,,,
10481,52.947461,52.97174823,52.97260793,0.024287225,0.025146933,0.000589869,0.000632368,0.009869193,,,
10482,52.958759,52.97099275,52.97227705,0.012233755,0.013518053,0.000149665,0.000182738,0.01224161,,,
10483,52.958759,52.97010956,52.97210149,0.011350563,0.013342494,0.000128835,0.000178022,0.01224161,,,
10484,52.956762,52.96937187,52.97193044,0.012609875,0.015168436,0.000159009,0.000230081,0.011803695,,,
10485,52.956762,52.9691899,52.97173843,0.012427896,0.01497643,0.000154453,0.000224293,0.011803695,,,
10486,52.946841,52.96923365,52.97140015,0.022392648,0.024559146,0.000501431,0.000603152,0.009746391,,,
10487,52.946841,52.96856885,52.95462211,0.021727847,0.007781111,0.000472099,6.05457E-05,0.009746391,,,
10488,52.94942,52.96683574,52.953844,0.017415739,0.004424,0.000303308,1.95718E-05,0.010262259,,,
10489,52.94942,52.9651666,52.95344182,0.015746602,0.004021818,0.000247955,1.6175E-05,0.010262259,,,
10490,52.952113,52.96535955,52.95310667,0.013246553,0.000993667,0.000175471,9.87373E-07,0.010815128,,,
10491,52.952113,52.96437218,52.95303023,0.012259183,0.000917231,0.000150288,8.41312E-07,0.010815128,,,
10492,52.958537,52.96316071,52.95296471,0.004623712,0.005572286,2.13787E-05,3.10504E-05,0.012192534,,,
10493,52.958537,52.96263165,52.96948341,0.004094648,0.010946409,1.67661E-05,0.000119824,0.012192534,,,
10494,52.956813,52.96353943,52.96936696,0.006726429,0.012553957,4.52448E-05,0.000157602,0.011814779,,,
10495,52.956813,52.96315661,52.96923481,0.00634361,0.012421811,4.02414E-05,0.000154301,0.011814779,,,
10496,52.957413,52.96245823,52.96910542,0.005045235,0.011692417,2.54544E-05,0.000136713,0.011945574,,,
10497,52.957413,52.962548,52.96898488,0.005134997,0.011571876,2.63682E-05,0.000133908,0.011945574,,,
10498,52.953822,52.96307393,52.9688668,0.009251928,0.015044796,8.55982E-05,0.000226346,0.011173507,,,
10499,52.953822,52.96179601,52.96871483,0.007974013,0.014892828,6.35849E-05,0.000221796,0.011173507,,,
10500,52.94534,52.96072261,52.9685659,0.015382611,0.0232259,0.000236625,0.000539442,0.009452275,,,
10501,52.94534,52.96018104,52.96833594,0.014841044,0.022995941,0.000220257,0.000528813,0.009452275,,,
10502,52.946606,52.95947076,52.96811049,0.012864764,0.02150449,0.000165502,0.000462443,0.009700046,,,
10503,52.946606,52.95730526,52.95327848,0.010699255,0.00667248,0.000114474,4.4522E-05,0.009700046,,,
10504,52.941161,52.95756365,52.95302185,0.016402652,0.011860846,0.000269047,0.00014068,0.008657151,,,
10505,52.941161,52.95623926,52.95258256,0.015078262,0.011421556,0.000227354,0.000130452,0.008657151,,,
10506,52.938474,52.95461916,52.95217464,0.016145156,0.013700643,0.000260666,0.000187708,0.008164353,,,
10507,52.938474,52.95343045,52.95170221,0.014956454,0.013228207,0.000223696,0.000174985,0.008164353,,,
10508,52.93774,52.96123234,52.95126127,0.023492338,0.013521267,0.00055189,0.000182825,0.008032248,,,
10509,52.93774,52.95905495,52.95023393,0.021314952,0.012493931,0.000454327,0.000156098,0.008032248,,,
10510,52.940681,52.9534718,52.94981747,0.012790801,0.009136467,0.000163605,8.3475E-05,0.008568059,,,
10511,52.940681,52.95084333,52.94952274,0.010162328,0.008841742,0.000103273,7.81764E-05,0.008568059,,,
10512,52.934735,52.95151943,52.94924644,0.016784434,0.014511437,0.000281717,0.000210582,0.007502645,,,
10513,52.934735,52.95032796,52.9488067,0.01559296,0.014071697,0.00024314,0.000198013,0.007502645,,,
10514,52.935778,52.94777886,52.94839282,0.012000857,0.012614824,0.000144021,0.000159134,0.007684418,,,
10515,52.935778,52.94698518,52.9480324,0.011207181,0.0122544,0.000125601,0.00015017,0.007684418,,,
10516,52.928744,52.94585326,52.947692,0.017109259,0.018948,0.000292727,0.000359027,0.006500682,,,
10517,52.928744,52.94420326,52.94717989,0.015459258,0.018435892,0.000238989,0.000339882,0.006500682,,,
10518,52.918248,52.94340537,52.94669474,0.025157371,0.028446737,0.000632893,0.000809217,0.004918331,,,
10519,52.918248,52.94119347,52.94596533,0.022945467,0.027717333,0.000526494,0.000768251,0.004918331,,,
10520,52.916522,52.95405419,52.9452724,0.037532195,0.0287504,0.001408666,0.000826586,0.004679218,,,
10521,52.916522,52.94847245,52.93578743,0.031950446,0.019265429,0.001020831,0.000371157,0.004679218,,,
10522,52.92346,52.93785854,52.93491173,0.014398536,0.011451727,0.000207318,0.000131142,0.005676539,,,
10523,52.92346,52.93739958,52.93441383,0.013939577,0.010953826,0.000194312,0.000119986,0.005676539,,,
10524,52.926765,52.93613123,52.93395742,0.009366231,0.007192417,8.77263E-05,5.17309E-05,0.006185478,,,
10525,52.926765,52.93583104,52.93366972,0.009066043,0.00690472,8.21931E-05,4.76752E-05,0.006185478,,,
10526,52.921721,52.93476046,52.93340415,0.013039464,0.011683154,0.000170028,0.000136496,0.005417521,,,
10527,52.921721,52.93390101,52.93297144,0.012180006,0.011250444,0.000148353,0.000126573,0.005417521,,,
10528,52.92997,52.93291146,52.93256964,0.002941462,0.002599643,8.6522E-06,6.75814E-06,0.006699883,,,
10529,52.92997,52.93266817,52.93248,0.002698171,0.00251,7.28013E-06,6.3001E-06,0.006699883,,,
10530,52.91612,52.93262239,52.93239633,0.016502394,0.016276333,0.000272329,0.000264919,0.004624382,,,
10531,52.91612,52.93181215,52.93187129,0.015692151,0.01575129,0.000246244,0.000248103,0.004624382,,,
10532,52.91816,52.9313327,52.93137906,0.013172702,0.013219062,0.00017352,0.000174744,0.004905995,,,
10533,52.91816,52.93026253,52.93097848,0.012102529,0.012818485,0.000146471,0.000164314,0.004905995,,,
10534,52.902333,52.93904858,52.93060147,0.036715583,0.028268471,0.001348034,0.000799106,0.002939354,,,
10535,52.902333,52.93384871,52.9297938,0.031515714,0.0274608,0.00099324,0.000754096,0.002939354,,,
10536,52.912118,52.92714074,52.929031,0.015022738,0.016913,0.000225683,0.00028605,0.004096104,,,
10537,52.912118,52.9260492,52.92646491,0.013931203,0.014346909,0.000194078,0.000205834,0.004096104,,,
10538,52.910321,52.92529975,52.9185417,0.014978751,0.0082207,0.000224363,6.75799E-05,0.003869314,,,
10539,52.910321,52.92420092,52.91815024,0.013879918,0.007829238,0.000192652,6.1297E-05,0.003869314,,,
10540,52.914551,52.92269763,52.91779436,0.008146632,0.003243364,6.63676E-05,1.05194E-05,0.004413451,,,
10541,52.914551,52.92207365,52.91765335,0.007522654,0.003102348,5.65903E-05,9.62456E-06,0.004413451,,,
10542,52.900979,52.92350626,52.91752408,0.022527255,0.016545083,0.000507477,0.00027374,0.002794371,,,
10543,52.900979,52.92168969,52.91139885,0.020710688,0.010419846,0.000428933,0.000108573,0.002794371,,,
10544,52.888726,52.92054055,52.91065457,0.031814554,0.021928571,0.001012166,0.000480862,0.001649075,,,
10545,52.888726,52.91653355,52.90630273,0.027807549,0.017576727,0.00077326,0.000308941,0.001649075,,,
10546,52.901594,52.91599213,52.904838,0.014398127,0.003244,0.000207306,1.05235E-05,0.002859769,,,
10547,52.901594,52.91537898,52.90458846,0.013784975,0.002994462,0.000190026,8.9668E-06,0.002859769,,,
10548,52.894565,52.91404011,52.90437457,0.019475112,0.009809571,0.00037928,9.62277E-05,0.002157399,,,
10549,52.894565,52.91164272,52.9037206,0.017077722,0.0091556,0.000291649,8.3825E-05,0.002157399,,,
10550,52.906943,52.92175056,52.90314838,0.014807555,0.003794625,0.000219264,1.43992E-05,0.003460476,,,
10551,52.906943,52.91598307,52.90337159,0.009040074,0.003571412,8.17229E-05,1.2755E-05,0.003460476,,,
10552,52.89801,52.91110761,52.90357,0.013097606,0.00556,0.000171547,3.09136E-05,0.002489292,,,
10553,52.89801,52.91054437,52.90327737,0.012534373,0.005267368,0.00015711,2.77452E-05,0.002489292,,,
10554,52.896049,52.90904037,52.903014,0.012991373,0.006965,0.000168776,4.85112E-05,0.002297458,,,
10555,52.896049,52.90783836,52.90268233,0.011789356,0.006633333,0.000138989,4.40011E-05,0.002297458,,,
10556,52.891058,52.90605846,52.90238082,0.015000462,0.011322818,0.000225014,0.000128206,0.001843913,,,
10557,52.891058,52.90416657,52.90188852,0.013108567,0.010830522,0.000171835,0.0001173,0.001843913,,,
10558,52.876979,52.94316309,52.90143725,0.066184091,0.02445825,0.004380334,0.000598206,0.000833004,,,
10559,52.876979,52.92088859,52.89604865,0.043909589,0.019069647,0.001928052,0.000363651,0.000833004,,,
10560,52.890501,52.90668833,52.89498922,0.016187332,0.004488222,0.00026203,2.01441E-05,0.001796387,,,
10561,52.890501,52.90544774,52.894753,0.014946737,0.004252,0.000223405,1.80795E-05,0.001796387,,,
10562,52.888463,52.90364498,52.8945404,0.015181978,0.0060774,0.000230492,3.69348E-05,0.001627784,,,
10563,52.888463,52.90335135,52.894251,0.014888349,0.005788,0.000221663,3.35009E-05,0.001627784,,,
10564,52.872935,52.90304473,52.89398791,0.030109731,0.021052909,0.000906596,0.000443225,0.000615924,,,
10565,52.872935,52.90167567,52.89307257,0.028740666,0.020137565,0.000826026,0.000405522,0.000615924,,,
10566,52.863276,52.90067936,52.8922335,0.03740336,0.0289575,0.001399011,0.000838537,0.00022979,,,
10567,52.863276,52.89576309,52.8910752,0.03248709,0.0277992,0.001055411,0.000772796,0.00022979,,,
10568,52.872829,52.89965082,52.890006,0.026821818,0.017177,0.00071941,0.000295049,0.000610674,,,
10569,52.872829,52.89909046,52.88936981,0.026261456,0.016540815,0.000689664,0.000273599,0.000610674,,,
10570,52.867189,52.89693768,52.88877907,0.029748676,0.021590071,0.000884984,0.000466131,0.000363734,,,
10571,52.867189,52.89574033,52.88803459,0.028551325,0.020845586,0.000815178,0.000434538,0.000363734,,,
10572,52.872457,52.89496702,52.88733973,0.022510016,0.014882733,0.000506701,0.000221496,0.000592426,,,
10573,52.872457,52.89283665,52.88685965,0.020379651,0.014402645,0.00041533,0.000207436,0.000592426,,,
10574,52.864815,52.93458377,52.87729856,0.069768772,0.012483556,0.004867682,0.000155839,0.000278817,,,
10575,52.864815,52.93090266,52.87664153,0.066087655,0.011826526,0.004367578,0.000139867,0.000278817,,,
10576,52.858776,52.89513406,52.8760502,0.036358064,0.0172742,0.001321909,0.000298398,0.00011361,,,
10577,52.858776,52.893136,52.87522762,0.034360001,0.016451619,0.00118061,0.000270656,0.00011361,,,
10578,52.867587,52.88486827,52.87447982,0.017281271,0.006892818,0.000298642,4.75109E-05,0.000379074,,,
10579,52.867587,52.88336031,52.87418013,0.015773312,0.00659313,0.000248797,4.34694E-05,0.000379074,,,
10580,52.861482,52.89380088,52.87390542,0.032318879,0.012423417,0.00104451,0.000154341,0.000178618,,,
10581,52.861482,52.88970056,52.87340848,0.028218558,0.01192648,0.000796287,0.000142241,0.000178618,,,
10582,52.844151,52.92384003,52.87144075,0.07968903,0.02728975,0.006350342,0.00074473,1.57307E-05,,,
10583,52.844151,52.90820453,52.86562332,0.064053528,0.021472316,0.004102854,0.00046106,1.57307E-05,,,
10584,52.860498,52.88624786,52.8645497,0.025749863,0.0040517,0.000663055,1.64163E-05,0.000153284,,,
10585,52.860498,52.88493939,52.86435676,0.024441392,0.003858762,0.000597382,1.489E-05,0.000153284,,,
10586,52.862232,52.8839883,52.86418136,0.021756298,0.001949364,0.000473337,3.80002E-06,0.000199228,,,
10587,52.862232,52.88424536,52.86409661,0.022013362,0.001864609,0.000484588,3.47677E-06,0.000199228,,,
10588,52.858719,52.88289003,52.86401892,0.024171026,0.005299917,0.000584238,2.80891E-05,0.000112398,,,
10589,52.858719,52.88326811,52.86380692,0.024549111,0.00508792,0.000602659,2.58869E-05,0.000112398,,,
10590,52.860435,52.8818294,52.86361123,0.021394395,0.003176231,0.00045772,1.00884E-05,0.000151728,,,
10591,52.860435,52.88173782,52.86349359,0.021302821,0.003058593,0.00045381,9.35499E-06,0.000151728,,,
10592,52.855459,52.88167463,52.86338436,0.026215631,0.007925357,0.000687259,6.28113E-05,5.39022E-05,,,
10593,52.855459,52.87871912,52.86311107,0.023260119,0.007652069,0.000541033,5.85542E-05,5.39022E-05,,,
10594,52.854398,52.87519925,52.862856,0.020801255,0.008458,0.000432692,7.15378E-05,3.94486E-05,,,
10595,52.854398,52.87391463,52.86258316,0.019516625,0.008185161,0.000380899,6.69969E-05,3.94486E-05,,,
10596,52.8432,52.9076499,52.86232738,0.064449895,0.019127375,0.004153789,0.000365856,2.41788E-05,,,
10597,52.8432,52.89816466,52.86174776,0.054964663,0.018547758,0.003021114,0.000344019,2.41788E-05,,,
10598,52.832989,52.87832629,52.86120224,0.045337286,0.028213235,0.00205547,0.000795987,0.000228862,,,
10599,52.832989,52.87598095,52.86039614,0.042991953,0.027407143,0.001848308,0.000751151,0.000228862,,,
10600,52.833832,52.8784636,52.85963483,0.044631602,0.025802833,0.00199198,0.000665786,0.000204067,,,
10601,52.833832,52.87520784,52.85893746,0.041375843,0.025105459,0.00171196,0.000630284,0.000204067,,,
10602,52.839416,52.86841717,52.85827679,0.029001169,0.018860789,0.000841068,0.000355729,7.57107E-05,,,
10603,52.839416,52.86523126,52.85779318,0.025815262,0.018377179,0.000666428,0.000337721,7.57107E-05,,,
10604,52.823548,52.87667301,52.85733375,0.053125012,0.03378575,0.002822267,0.001141477,0.000603645,,,
10605,52.823548,52.86398462,52.85650971,0.040436622,0.032961707,0.00163512,0.001086474,0.000603645,,,
10606,52.816392,52.86396003,52.8557249,0.047568032,0.039332905,0.002262718,0.001547077,0.001006488,,,
10607,52.816392,52.85607256,52.85481019,0.03968056,0.038418186,0.001574547,0.001475957,0.001006488,,,
10608,52.823404,52.86386904,52.85393705,0.040465043,0.030533045,0.00163742,0.000932267,0.000610742,,,
10609,52.823404,52.85661403,52.85325853,0.033210027,0.029854533,0.001102906,0.000891293,0.000610742,,,
10610,52.832233,52.85889438,52.82111467,0.02666138,0.011118333,0.000710829,0.000123617,0.000252307,,,
10611,52.832233,52.85785651,52.822703,0.025623507,0.00953,0.000656564,9.08209E-05,0.000252307,,,
10612,52.835904,52.85368295,52.82389425,0.017778954,0.01200975,0.000316091,0.000144234,0.000149162,,,
10613,52.835904,52.85507526,52.82522867,0.019171265,0.010675333,0.000367537,0.000113963,0.000149162,,,
10614,52.818861,52.85278982,52.8262962,0.033928823,0.0074352,0.001151165,5.52822E-05,0.000855925,,,
10615,52.818861,52.8534572,52.82562027,0.0345962,0.006759273,0.001196897,4.56878E-05,0.000855925,,,
10616,52.831894,52.85131046,52.825057,0.019416459,0.006837,0.000376999,4.67446E-05,0.000263192,,,
10617,52.831894,52.85066295,52.82558292,0.018768952,0.006311077,0.000352274,3.98297E-05,0.000263192,,,
10618,52.817742,52.85107614,52.82603371,0.033334139,0.008291714,0.001111165,6.87525E-05,0.000922652,,,
10619,52.817742,52.84543443,52.82548093,0.027692428,0.007738933,0.000766871,5.98911E-05,0.000922652,,,
10620,52.81375,52.84990655,52.82499725,0.036156545,0.01124725,0.001307296,0.000126501,0.001181104,,,
10621,52.81375,52.84618303,52.82433565,0.032433033,0.010585647,0.001051902,0.000112056,0.001181104,,,
10622,52.812452,52.84807067,52.82374756,0.035618668,0.011295556,0.00126869,0.00012759,0.001272006,,,
10623,52.812452,52.84168363,52.82315305,0.029231626,0.010701053,0.000854488,0.000114513,0.001272006,,,
10624,52.815259,52.84693943,52.822618,0.031680426,0.007359,0.001003649,5.41549E-05,0.001079661,,,
10625,52.815259,52.84023958,52.82226757,0.024980579,0.007008571,0.000624029,4.91201E-05,0.001079661,,,
10626,52.80724,52.84154901,52.821949,0.034309006,0.014709,0.001177108,0.000216355,0.001670945,,,
10627,52.80724,52.8380968,52.81396067,0.030856805,0.006720667,0.000952142,4.51674E-05,0.001670945,,,
10628,52.815541,52.83694491,52.8132886,0.021403911,0.0022524,0.000458127,5.07331E-06,0.001061208,,,
10629,52.815541,52.83663962,52.81349336,0.02109862,0.002047636,0.000445152,4.19281E-06,0.001061208,,,
10630,52.814581,52.83539146,52.813664,0.02081046,0.000917,0.000433075,8.40889E-07,0.001124676,,,
10631,52.814581,52.83408634,52.81373454,0.019505343,0.000846462,0.000380458,7.16497E-07,0.001124676,,,
10632,52.802419,52.83210821,52.813795,0.02968921,0.011376,0.000881449,0.000129413,0.002088325,,,
10633,52.802419,52.83044949,52.8130366,0.028030485,0.0106176,0.000785708,0.000112733,0.002088325,,,
10634,52.794594,52.85152241,52.812373,0.056928405,0.017779,0.003240843,0.000316093,0.002864732,,,
10635,52.794594,52.84168489,52.81132718,0.047090888,0.016733176,0.002217552,0.000279999,0.002864732,,,
10636,52.803626,52.83306863,52.81039756,0.029442631,0.006771556,0.000866869,4.5854E-05,0.001979466,,,
10637,52.803626,52.83130908,52.81004116,0.027683082,0.006415158,0.000766353,4.11543E-05,0.001979466,,,
10638,52.792291,52.8340003,52.8097204,0.041709304,0.0174294,0.001739666,0.000303784,0.003116563,,,
10639,52.792291,52.83014577,52.80889043,0.037854766,0.016599429,0.001432983,0.000275541,0.003116563,,,
10640,52.789436,52.84898358,52.80813591,0.05954758,0.018699909,0.003545914,0.000349687,0.003443482,,,
10641,52.789436,52.84082251,52.80633057,0.051386509,0.016894571,0.002640573,0.000285427,0.003443482,,,
10642,52.801797,52.82973628,52.80556264,0.027939285,0.003765636,0.000780604,1.418E-05,0.00214556,,,
10643,52.801797,52.82774843,52.80539891,0.025951431,0.003601913,0.000673477,1.29738E-05,0.00214556,,,
10644,52.798045,52.83944282,52.80524883,0.041397817,0.007203833,0.001713779,5.18952E-05,0.002507224,,,
10645,52.798045,52.83646294,52.80496068,0.038417936,0.00691568,0.001475938,4.78266E-05,0.002507224,,,
10646,52.791927,52.82691662,52.80469469,0.034989619,0.012767692,0.001224273,0.000163014,0.003157337,,,
10647,52.791927,52.82507714,52.79708953,0.033150138,0.005162533,0.001098932,2.66518E-05,0.003157337,,,
10648,52.776519,52.82371013,52.79676687,0.047191133,0.020247875,0.002227003,0.000409976,0.005126301,,,
10649,52.776519,52.82101575,52.79557582,0.04449675,0.019056824,0.001979961,0.000363163,0.005126301,,,
10650,52.789652,52.82161852,52.79451711,0.031966524,0.004865111,0.001021859,2.36693E-05,0.003418178,,,
10651,52.789652,52.81905981,52.79426105,0.029407808,0.004609053,0.000864819,2.12434E-05,0.003418178,,,
10652,52.781362,52.83223308,52.7940306,0.050871084,0.0126686,0.002587867,0.000160493,0.004456255,,,
10653,52.781362,52.82680642,52.79342733,0.045444425,0.012065333,0.002065196,0.000145572,0.004456255,,,
10654,52.777433,52.83076027,52.79287891,0.053327271,0.015445909,0.002843798,0.000238576,0.004996255,,,
10655,52.777433,52.82926484,52.79220735,0.051831839,0.014774348,0.00268654,0.000218281,0.004996255,,,
10656,52.789176,52.82495201,52.79159175,0.035776011,0.00241575,0.001279923,5.83585E-06,0.003474064,,,
10657,52.789176,52.82659214,52.79149512,0.037416139,0.00231912,0.001399967,5.37832E-06,0.003474064,,,
10658,52.787716,52.82083753,52.79140592,0.033121529,0.003689923,0.001097036,1.36155E-05,0.003648304,,,
10659,52.787716,52.82006378,52.79126926,0.032347784,0.003553259,0.001046379,1.26257E-05,0.003648304,,,
10660,52.780269,52.82944388,52.79114236,0.049174882,0.010873357,0.002418169,0.00011823,0.004603377,,,
10661,52.780269,52.81965413,52.79076741,0.039385129,0.010498414,0.001551188,0.000110217,0.004603377,,,
10662,52.771624,52.81893229,52.79041747,0.047308289,0.018793467,0.002238074,0.000353194,0.005851208,,,
10663,52.771624,52.81745407,52.78981123,0.045830074,0.018187226,0.002100396,0.000330775,0.005851208,,,
10664,52.774584,52.82000533,52.78924288,0.045421327,0.014658875,0.002063097,0.000214883,0.00540713,,,
10665,52.774584,52.81896109,52.78879867,0.044377088,0.014214667,0.001969326,0.000202057,0.00540713,,,
10666,52.779016,52.8217309,52.78838059,0.042714901,0.009364588,0.001824563,8.76955E-05,0.004774974,,,
10667,52.779016,52.81698969,52.78560959,0.037973686,0.006593586,0.001442001,4.34754E-05,0.004774974,,,
10668,52.757877,52.82045154,52.7853898,0.062574543,0.0275128,0.003915573,0.000756954,0.008143292,,,
10669,52.757877,52.81667746,52.78071448,0.058800463,0.022837478,0.003457494,0.00052155,0.008143292,,,
10670,52.778561,52.81750466,52.77976292,0.038943662,0.001201917,0.001516609,1.4446E-06,0.004838064,,,
10671,52.778561,52.80824281,52.77971484,0.029681808,0.00115384,0.00088101,1.33135E-06,0.004838064,,,
10672,52.78093,52.85537363,52.77967046,0.07444363,0.001259538,0.005541854,1.58644E-06,0.004514119,,,
10673,52.78093,52.8228218,52.77971711,0.041891801,0.001212889,0.001754923,1.4711E-06,0.004514119,,,
10674,52.776215,52.81581744,52.77976043,0.039602442,0.003545429,0.001568353,1.25701E-05,0.005169925,,,
10675,52.776215,52.81437025,52.77963817,0.038155246,0.003423172,0.001455823,1.17181E-05,0.005169925,,,
10676,52.777318,52.81559613,52.77952407,0.038278126,0.002206067,0.001465215,4.86673E-06,0.005012525,,,
10677,52.777318,52.81478558,52.7794529,0.037467582,0.002134903,0.00140382,4.55781E-06,0.005012525,,,
10678,52.766497,52.81256756,52.77938619,0.046070557,0.012889187,0.002122496,0.000166131,0.006661855,,,
10679,52.766497,52.80452355,52.77816132,0.038026548,0.011664323,0.001446018,0.000136056,0.006661855,,,
10680,52.765662,52.80301205,52.77779681,0.037350046,0.012134813,0.001395026,0.000147254,0.006798858,,,
10681,52.765662,52.80139785,52.77742909,0.035735854,0.011767091,0.001277051,0.000138464,0.006798858,,,
10682,52.767829,52.8074781,52.777083,0.039649099,0.009254,0.001572051,8.56365E-05,0.006446193,,,
10683,52.767829,52.80840171,52.7768186,0.040572712,0.0089896,0.001646145,8.08129E-05,0.006446193,,,
10684,52.758195,52.7997508,52.77656889,0.041555802,0.018373889,0.001726885,0.0003376,0.008086,,,
10685,52.758195,52.79570706,52.7760723,0.037512064,0.017877297,0.001407155,0.000319598,0.008086,,,
10686,52.76363,52.80432303,52.77560184,0.040693026,0.011971842,0.001655922,0.000143325,0.007138085,,,
10687,52.76363,52.80206637,52.77158459,0.038436372,0.007954593,0.001477355,6.32755E-05,0.007138085,,,
10688,52.766741,52.81472471,52.7713005,0.047983707,0.0045595,0.002302436,2.0789E-05,0.006622084,,,
10689,52.766741,52.80935428,52.77114328,0.042613277,0.004402276,0.001815891,1.938E-05,0.006622084,,,
10690,52.763225,52.8412356,52.77099653,0.078010604,0.007771533,0.006085654,6.03967E-05,0.007206684,,,
10691,52.763225,52.83175571,52.77074584,0.068530708,0.007520839,0.004696458,5.6563E-05,0.007206684,,,
10692,52.77314,52.80675085,52.77051081,0.033610849,0.002629188,0.001129689,6.91263E-06,0.005621579,,,
10693,52.77314,52.80497513,52.77059048,0.031835133,0.002549515,0.001013476,6.50003E-06,0.005621579,,,
10694,52.765784,52.81214977,52.77066547,0.046365768,0.004881471,0.002149784,2.38288E-05,0.006778754,,,
10695,52.765784,52.81111633,52.770526,0.045332326,0.004742,0.00205502,2.24866E-05,0.006778754,,,
10696,52.769354,52.81364077,52.77039428,0.04428677,0.001040278,0.001961318,1.08218E-06,0.00620364,,,
10697,52.769354,52.80673143,52.77036616,0.037377426,0.001012162,0.001397072,1.02447E-06,0.00620364,,,
10698,52.768556,52.79696795,52.77033953,0.028411953,0.001783526,0.000807239,3.18097E-06,0.006329983,,,
10699,52.768556,52.79213151,52.77029379,0.02357551,0.001737795,0.000555805,3.01993E-06,0.006329983,,,
10700,52.792366,52.81201214,52.77025035,0.019646138,0.02211565,0.000385971,0.000489102,0.003108195,,,
10701,52.792366,52.80918384,52.77078976,0.016817839,0.021576244,0.00028284,0.000465534,0.003108195,,,
10702,52.77526,52.8023453,52.77130348,0.027085296,0.003956524,0.000733613,1.56541E-05,0.00530817,,,
10703,52.77526,52.80217763,52.77139549,0.026917628,0.003864512,0.000724559,1.49345E-05,0.00530817,,,
10704,52.758765,52.81566893,52.77148332,0.05690393,0.012718318,0.003238057,0.000161756,0.007983814,,,
10705,52.758765,52.81838957,52.77120069,0.059624573,0.012435689,0.00355509,0.000154646,0.007983814,,,
10706,52.774427,52.80198284,52.77093035,0.027555839,0.003496652,0.000759324,1.22266E-05,0.005430244,,,
10707,52.774427,52.80238618,52.77100474,0.027959177,0.003422255,0.000781716,1.17118E-05,0.005430244,,,
10708,52.792741,52.80073405,52.77107604,0.00799305,0.021664958,6.38888E-05,0.00046937,0.003066522,,,
10709,52.792741,52.80151409,52.77151818,0.008773087,0.021222816,7.69671E-05,0.000450408,0.003066522,,,
10710,52.77482,52.7946894,52.77194264,0.019869399,0.00287736,0.000394793,8.2792E-06,0.005372478,,,
10711,52.77482,52.79285145,52.77199906,0.018031452,0.002820941,0.000325133,7.95771E-06,0.005372478,,,
10712,52.788681,52.79990717,52.77205331,0.011226171,0.016627692,0.000126027,0.00027648,0.003532661,,,
10713,52.788681,52.79790944,52.77236704,0.009228436,0.016313962,8.5164E-05,0.000266145,0.003532661,,,
10714,52.783515,52.79538767,52.77266915,0.011872669,0.010845852,0.00014096,0.000117633,0.004173443,,,
10715,52.783515,52.79548403,52.77286635,0.011969033,0.010648655,0.000143258,0.000113394,0.004173443,,,
10716,52.786948,52.79695422,52.7730565,0.010006216,0.0138915,0.000100124,0.000192974,0.00374167,,,
10717,52.786948,52.79531009,52.77330021,0.008362093,0.013647789,6.99246E-05,0.000186262,0.00374167,,,
10718,52.797678,52.80075924,52.77353552,0.003081239,0.024142483,9.49403E-06,0.000582859,0.002544112,,,
10719,52.797678,52.80169907,52.77558386,0.004021075,0.022094141,1.6169E-05,0.000488151,0.002544112,,,
10720,52.794527,52.79624166,52.77589072,0.001714658,0.018636278,2.94005E-06,0.000347311,0.002871908,,,
10721,52.794527,52.79543293,52.77614601,0.000905931,0.018380986,8.20711E-07,0.000337861,0.002871908,,,
10722,52.786216,52.79456609,52.77639441,0.008350089,0.009821595,6.9724E-05,9.64637E-05,0.003831757,,,
10723,52.786216,52.79710705,52.77652536,0.010891053,0.00969064,0.000118615,9.39085E-05,0.003831757,,,
10724,52.811603,52.80264559,52.77665287,0.008957406,0.034950132,8.02351E-05,0.001221512,0.001333286,,,
10725,52.811603,52.80133453,52.77710677,0.010268466,0.034496234,0.000105441,0.00118999,0.001333286,,,
10726,52.817228,52.80349794,52.77754903,0.013730063,0.039678974,0.000188515,0.001574421,0.000954142,,,
10727,52.817228,52.80365807,52.77805129,0.013569933,0.039176709,0.000184143,0.001534815,0.000954142,,,
